dataset,site,recording,split,scene_id,batch_id,timestamp,frame_index,camera_id,source_detection_id,local_track_id,gt_global_id,gt_world_x,gt_world_y,has_gt
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CA,smoke_pair|smoke_001|CA|6|124,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CB,smoke_pair|smoke_001|CB|6|124,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CA,smoke_pair|smoke_001|CA|7|124,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CB,smoke_pair|smoke_001|CB|7|124,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CA,smoke_pair|smoke_001|CA|8|124,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.400,124,CB,smoke_pair|smoke_001|CB|8|124,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|1|125,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|1|125,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|2|125,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|2|125,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|3|125,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|3|125,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|4|125,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|4|125,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|5|125,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|5|125,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|6|125,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|6|125,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|7|125,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|7|125,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CA,smoke_pair|smoke_001|CA|8|125,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.500,125,CB,smoke_pair|smoke_001|CB|8|125,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|1|126,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|1|126,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|2|126,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|2|126,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|3|126,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|3|126,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|4|126,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|4|126,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|5|126,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|5|126,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|6|126,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|6|126,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|7|126,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|7|126,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CA,smoke_pair|smoke_001|CA|8|126,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.600,126,CB,smoke_pair|smoke_001|CB|8|126,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|1|127,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|1|127,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|2|127,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|2|127,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|3|127,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|3|127,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|4|127,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|4|127,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|5|127,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|5|127,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|6|127,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|6|127,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|7|127,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|7|127,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CA,smoke_pair|smoke_001|CA|8|127,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.700,127,CB,smoke_pair|smoke_001|CB|8|127,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|1|128,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|1|128,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|2|128,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|2|128,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|3|128,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|3|128,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|4|128,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|4|128,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|5|128,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|5|128,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|6|128,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|6|128,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|7|128,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|7|128,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CA,smoke_pair|smoke_001|CA|8|128,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.800,128,CB,smoke_pair|smoke_001|CB|8|128,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|1|129,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|1|129,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|2|129,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|2|129,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|3|129,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|3|129,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|4|129,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|4|129,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|5|129,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|5|129,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|6|129,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|6|129,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|7|129,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|7|129,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CA,smoke_pair|smoke_001|CA|8|129,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,12.900,129,CB,smoke_pair|smoke_001|CB|8|129,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|1|130,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|1|130,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|2|130,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|2|130,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|3|130,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|3|130,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|4|130,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|4|130,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|5|130,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|5|130,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|6|130,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|6|130,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|7|130,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|7|130,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CA,smoke_pair|smoke_001|CA|8|130,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.000,130,CB,smoke_pair|smoke_001|CB|8|130,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|1|131,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|1|131,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|2|131,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|2|131,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|3|131,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|3|131,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|4|131,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|4|131,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|5|131,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|5|131,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|6|131,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|6|131,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|7|131,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|7|131,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CA,smoke_pair|smoke_001|CA|8|131,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.100,131,CB,smoke_pair|smoke_001|CB|8|131,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|1|132,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|1|132,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|2|132,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|2|132,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|3|132,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|3|132,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|4|132,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|4|132,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|5|132,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|5|132,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|6|132,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|6|132,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|7|132,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|7|132,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CA,smoke_pair|smoke_001|CA|8|132,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.200,132,CB,smoke_pair|smoke_001|CB|8|132,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|1|133,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|1|133,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|2|133,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|2|133,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|3|133,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|3|133,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|4|133,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|4|133,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|5|133,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|5|133,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|6|133,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|6|133,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|7|133,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|7|133,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CA,smoke_pair|smoke_001|CA|8|133,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.300,133,CB,smoke_pair|smoke_001|CB|8|133,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|1|134,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|1|134,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|2|134,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|2|134,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|3|134,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|3|134,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|4|134,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|4|134,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|5|134,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|5|134,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|6|134,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|6|134,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|7|134,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|7|134,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CA,smoke_pair|smoke_001|CA|8|134,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.400,134,CB,smoke_pair|smoke_001|CB|8|134,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|1|135,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|1|135,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|2|135,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|2|135,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|3|135,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|3|135,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|4|135,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|4|135,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|5|135,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|5|135,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|6|135,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|6|135,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|7|135,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|7|135,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CA,smoke_pair|smoke_001|CA|8|135,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.500,135,CB,smoke_pair|smoke_001|CB|8|135,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|1|136,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|1|136,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|2|136,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|2|136,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|3|136,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|3|136,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|4|136,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|4|136,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|5|136,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|5|136,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|6|136,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|6|136,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|7|136,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|7|136,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CA,smoke_pair|smoke_001|CA|8|136,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,13.600,136,CB,smoke_pair|smoke_001|CB|8|136,8,,,,0
